Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,label,p_AAE,dialect_strict,dialect_relaxed,dialect_strict_bin,dialect_relaxed_bin
6144,3,0,3,0,1,floridalex51 might need you to pummel a bitch,1,0.3747158609781818,SAE,SAE,0,0
14113,3,0,0,3,2,peace my friendonly peacei am not your enemydont say that word againlook at my facebook wallone of my best friends ever was a moor,0,0.08072669781350547,SAE,SAE,0,0
24655,3,0,0,3,2,lil spook and yung lean and robb all night,0,0.8553056952309692,AAE,AAE,1,1
16200,3,1,2,0,1,rt joebudden nigga cant even feel up on a bitch in a pic without the girl u fuckin getting mad smh,1,0.8572392993539465,AAE,AAE,1,1
12128,3,0,0,3,2,international police operation disrupts shylock banking trojan computerworld the guardianinternational poli,0,0.003636206379933739,SAE,SAE,0,0
20294,3,0,3,0,1,rt pound_mytweets wheeler_kashhh we gave bitches something to be mad about,1,0.8036411194416123,AAE,AAE,1,1
10612,3,0,3,0,1,i got 2 bitches if them bitches snitching then finger itchin shot em the kitchen makem wash the dishes,1,0.9771956348110571,AAE,AAE,1,1
22394,3,0,3,0,1,this art shit lives forever bitch keep the change,1,0.554114064730991,SAE,SAE,0,0
15682,3,0,1,2,2,rt gabrielaangela4 jacklynannn im not even ghetto,0,0.45055725349448783,SAE,SAE,0,0
8927,3,0,2,1,1,deez fat hoes kill me i aint seen this much crack since they locked meech uplmfao,1,0.9575259324485588,AAE,AAE,1,1
21631,3,0,3,0,1,stop giving these hoes half azz dick plow it deep make her scream nd cream,1,0.7392858094196298,SAE,AAE,0,1
14681,3,0,1,2,2,rt beardednixon poont gotta be trash,0,0.9947418677204637,AAE,AAE,1,1
13853,6,1,0,5,2,obamas hellfire missiles tend to vaporize jihadis bemetor8 puremonotheist uniteblue,0,0.016476049129686154,SAE,SAE,0,0
5232,3,0,3,0,1,vg3_ what pissed me off is as males we judge females pussy how you gone judge your own get mad and deny its loose because you have a gap,1,0.5567350571082026,SAE,SAE,0,0
17707,3,0,3,0,1,rt shyglizzy your bf is broke bitch,1,0.345489664055323,SAE,SAE,0,0
12380,3,0,0,3,2,jihadis specifically asking for international schools in saudi to be targeted realthreat,0,0.008750191313267954,SAE,SAE,0,0
20794,3,0,0,3,2,rt wvjoe911 gov rick scott refuses to debate charlie crist because of a small fan,0,0.00693100463975759,SAE,SAE,0,0
10190,6,1,5,0,1,how do you photoshop yourself and still be ugly thats like cheating on test and still failing be ashamed bitch,1,0.2582571315835607,SAE,SAE,0,0
15520,3,0,0,3,2,rt factsionary pink albino dolphins are extremely rare but do exist in the wild,0,0.006948521667808405,SAE,SAE,0,0
12377,3,0,0,3,2,jihadis identify a man from indonesia as the one who carried a massive suicide bombing on speicher camp iraq,0,0.022890762271825703,SAE,SAE,0,0
10050,3,0,3,0,1,her pussy clean but she dance dirty,1,0.8536538975783766,AAE,AAE,1,1
19785,3,0,3,0,1,rt jessmelkum nipple piercings are suppose to be a girls personal secret but yall hoes get them just to take a selfie,1,0.41064185268110903,SAE,SAE,0,0
10010,3,0,3,0,1,he said that bitch look like a praying mantis tho ctfu,1,0.8921895251240547,AAE,AAE,1,1
10414,3,0,0,3,2,i cant wait to post the designs of my new walkout shirts sweaters and hats should have the official mock up done tomorrow theyre sexy,0,0.017679866506756143,SAE,SAE,0,0
10315,3,0,0,3,2,i be jamming skid rowkixcinderelladamn yankeesbon jovidef leppardwhitesnakeextremevinnie vincent invasionrattscorpions etc,0,0.14260991163008777,SAE,SAE,0,0
396,6,0,2,4,2,sleepy_yongguk i saw an ajumma walk out in the beginning saying wow this is so trash that i cant even listen to it lmaoo,0,0.13899173198630754,SAE,SAE,0,0
8028,3,0,0,3,2,are you tired of the mock drafts lets just do this if clowney is not the 1st pick who thinks round 1 becomes chaos showofhands,0,0.014423629324604864,SAE,SAE,0,0
18327,3,0,0,3,2,rt uberfacts mila kunis has heterochromia iridum which gives her two different colored eyes one eye is green the other is brown,0,0.009565472196693636,SAE,SAE,0,0
13421,3,0,3,0,1,my niccas on sum spooky shit hide n a cut pop out n drop a bitch,1,0.9711830165513343,AAE,AAE,1,1
24491,3,0,0,3,2,i made sweet spicy drunken noodles with handmade and handcut ho fun noodles with marinated chickenshrimp my back is hurting,0,0.07968323902358465,SAE,SAE,0,0
21291,3,1,2,0,1,shyyyyyt 12 hours aint no hoe _shayalicious_ this fulltime12hr plus overtime and benefits sounds real good to me,1,0.49388272775456243,SAE,SAE,0,0
15383,3,0,0,3,2,rt donniewahlberg on set of bluebloods hoping there are no birds perched above me,0,0.02347639069034143,SAE,SAE,0,0
22723,3,0,0,3,2,traffic in the gables,0,0.008907117940665274,SAE,SAE,0,0
12189,3,0,2,1,1,it already soaked sinked melted so dropped thats shit bitch idgaf linc up or get caught,1,0.4594317598887088,SAE,SAE,0,0
9212,3,0,0,3,2,even the birds think this waking up early thing is bunk,0,0.09114131379525059,SAE,SAE,0,0
4540,3,0,0,3,2,peterclifford1 penny_g angrybraveheart sheikhkhalifapm love hbirds used to feed them when i lived in wa state hv them on mtn in sore,0,0.16838716202785808,SAE,SAE,0,0
5336,3,0,0,3,2,xanaxdreams about the beanies but steal my description but u arent salty or fake,0,0.40835756906735327,SAE,SAE,0,0
11043,3,0,0,3,2,i miss my monkey,0,0.2552334595100083,SAE,SAE,0,0
20576,3,0,3,0,1,rt thehighestpeak_ ya lil dumb ass bitch ian fwy,1,0.9624987588078096,AAE,AAE,1,1
23802,3,1,2,0,1,you got my name in your mouth but i got your bitch on my dick,1,0.6672585937887785,SAE,AAE,0,1
12912,3,0,0,3,2,lol colored contacts played out,0,0.18424135977192826,SAE,SAE,0,0
8312,3,0,2,1,1,bitches make me happy rt asaakira material objects make bitches happy iphone6,1,0.5856278261725217,SAE,SAE,0,0
23468,3,0,0,3,2,would you be interested in some eggplant rt nittyscottmc twerk on me,0,0.34027111973671326,SAE,SAE,0,0
9862,3,1,0,2,2,hot isis social media photo laughing jihadis get baby to kick severed head warning graphic lnyhbt tgdn,0,0.219533221401699,SAE,SAE,0,0
6673,3,0,0,3,2,kilmeade foxandfriends dont you mean crowd not crows,0,0.10509606751987766,SAE,SAE,0,0
7340,3,1,0,2,2,terrorwatchusa i think its about whites trying to be the most blackish what we in socal call wiggers liberals democrats,0,0.049774224434203575,SAE,SAE,0,0
21179,3,1,2,0,1,she gonna pop that pussy for a real niggaa,1,0.8654533240861724,AAE,AAE,1,1
156,3,0,3,0,1,johnny55perez white_thunduh ha well iguess i make them hoes loyal bro theyll never be loyal that y they hoes my nig,1,0.9526331736688841,AAE,AAE,1,1
7858,3,0,3,0,1,all these hoes trife i can never cuff ive been hurt before so i can never give a fuck,1,0.7041548587646662,SAE,AAE,0,1
917,3,0,3,0,1,pornandroidiphoneipadsexxxx masturbation a very hot black tranny is mastu,1,0.06510188421701345,SAE,SAE,0,0
23648,3,0,1,2,2,yes and favorites this rt straightcash08 202sole please tell me you didnt buy that trash,0,0.05433353299541476,SAE,SAE,0,0
23705,3,0,3,0,1,you a hoe if you take a taxi to the club,1,0.4050573583614817,SAE,SAE,0,0
22308,3,1,2,0,1,these parents nd giving they kids ghetto ass names ronkieshietta bro are you serious that tipped the scale fa me,1,0.610128167280205,SAE,AAE,0,1
24813,3,1,2,0,1,okay bitch listen up this is important ur eyebrows should not be a centimeter apart,1,0.14286892890793307,SAE,SAE,0,0
2291,3,0,2,1,1,3 things i cant stand while dealing with a bitch a hit feet b stank ass breath c skank ass ways,1,0.7077621547388402,SAE,AAE,0,1
17262,3,0,1,2,2,rt pattychocmilk teabagger math,0,0.0014072417957700122,SAE,SAE,0,0
15006,6,0,6,0,1,rt chayeezy when a bitch got you fucked up but you devoted your life to the lord so you gotta stand there like you aint mad,1,0.5162685221857052,SAE,SAE,0,0
13850,3,0,0,3,2,obama mocked the special olympics wendy davis mocks the handicapped do ya see a pattern democrats tcot uniteblue,0,0.011541289588601343,SAE,SAE,0,0
6796,3,1,2,0,1,m_gast faggot,1,0.001192668020462341,SAE,SAE,0,0
9679,3,0,0,3,2,getting off twitter jigg trynna stress me out more i dont need this type of heat,0,0.8924573267362836,AAE,AAE,1,1
18179,3,0,0,3,2,rt tiderecruits101 its ok to trash talkbut i havent seen any bama fans wishing harm or injury towards lsu players,0,0.17241120348813516,SAE,SAE,0,0
20089,3,0,2,1,1,rt mckinley719 like bitch you already know the answer its all for bri duh,1,0.3517198183009687,SAE,SAE,0,0
19959,3,0,3,0,1,rt lildurk_ from my experience these bitches aint shit my pass all bad on 4nem,1,0.912163043656197,AAE,AAE,1,1
22784,3,0,3,0,1,two dyked fightin over a bitch lol gtfoh,1,0.9066191324846302,AAE,AAE,1,1
21633,3,0,3,0,1,stop lettin them messy hoes mess with your business,1,0.9577545720730573,AAE,AAE,1,1
22064,3,0,3,0,1,the pilot seen my eyes and said they awfully red i told him i get high as you bitch im the man,1,0.4435750915124468,SAE,SAE,0,0
6944,3,0,0,3,2,neemjemoeder svenstweet harry_dillema wltrrr steek d morele vinger maar in j neus zelfde soort types bij nato stenigt vrouwen by bosjes,0,0.15618742253863793,SAE,SAE,0,0
13944,6,0,5,1,1,omg this bitch was standing and humming a very deep and annoying tone the whole time she was at the counter wtf,1,0.1114469326008401,SAE,SAE,0,0
2643,3,0,3,0,1,beyond_fatal my bitch bruhhh,1,0.9776029664945077,AAE,AAE,1,1
11513,3,0,3,0,1,im about to spray perfume on your bitch because if i have to look at trashit might as well smell decent,1,0.14130996154679737,SAE,SAE,0,0
23407,3,0,0,3,2,will be interesting to watch how interlagos grips in this weekend f1 cars basically the guinea pigs for wec later this month,0,0.005290967264412538,SAE,SAE,0,0
22124,3,0,3,0,1,them women at the bar happyhour are there for your pleasure them old hoes be pure savages,1,0.3623972740098014,SAE,SAE,0,0
15271,3,0,0,3,2,rt damnfoodporn oreo cookie pancakes foodporn,0,0.01480491067303767,SAE,SAE,0,0
6193,3,0,3,0,1,giannarromano fuckin moulinyan,1,0.9753979690838244,AAE,AAE,1,1
16684,3,1,0,2,2,rt luvkittensdaily oreo being adorable,0,0.0034181494203678942,SAE,SAE,0,0
6278,3,0,0,3,2,hotzgeor kept the border open to disease from central america lowest workforce part since carter yep a real boon to ncthomtillis,0,0.1459546290231727,SAE,SAE,0,0
19465,3,0,1,2,2,rt gferguson8 msoltan18 wbdyllon_ koredeb9 messi is trash,0,0.11249547755485516,SAE,SAE,0,0
23479,3,1,2,0,1,wow the whiggers at the tea party nation banned me i didnt even use any bad words maybe my racist founding father quotes did it,1,0.026262648273337342,SAE,SAE,0,0
1374,3,0,1,2,2,jukejuke_9 lance stevenson gone leave indiana he trash anyway,0,0.819581028440927,AAE,AAE,1,1
10259,3,0,3,0,1,i aint got no hoes,1,0.9838474846698592,AAE,AAE,1,1
17303,6,0,0,6,2,rt pointdexter charlie sheen gets it,0,0.3903443591103174,SAE,SAE,0,0
2434,3,0,0,3,2,ajkfan big congrats to all i expect him to be blogging on rube chat in a few days now get some sleep you will need it,0,0.1409609367488175,SAE,SAE,0,0
8912,3,0,3,0,1,deandre jordan banged dat bitch,1,0.9941548136148881,AAE,AAE,1,1
4067,3,0,1,2,2,loldyrus its retarded ignore the harlem shake fad and hope it goes away soon,0,0.056440071714401324,SAE,SAE,0,0
4387,3,1,0,2,2,neontreezz pocbeauty sowhite people selling african art not cool okay blackish redskins doublestandard,0,0.5609938183640077,SAE,SAE,0,0
20214,3,0,3,0,1,rt obehi007 _saaani obehi007 wetin happen our school will just be behaving like pussies,1,0.3637699107995331,SAE,SAE,0,0
10380,3,0,2,1,1,i can tell when certain and specific people are posting on a groupcorporate fbtwitter page by the consistent retarded hashtags makeshitup,1,0.031591820406099494,SAE,SAE,0,0
23220,3,0,0,3,2,when this test is over today im making a pan of brownies im going to lay in bed all day eat them until my heart is content,0,0.09661815700991913,SAE,SAE,0,0
10229,3,0,3,0,1,hunkie is resorting to dick kicks,1,0.48739907583086806,SAE,SAE,0,0
6609,3,1,2,0,1,kieffer_jason and stop being a bitch made nigga and man up and show up for that ass whooping,1,0.7075510008512435,SAE,AAE,0,1
23231,3,0,3,0,1,when you gotta boomin ass voice all you have to do is look at bitches and scream now den ya in da pussy,1,0.8308980136716457,AAE,AAE,1,1
6326,3,0,1,2,2,idkconstancio im trash,0,0.9703647500575439,AAE,AAE,1,1
14307,3,0,0,3,2,rb is so trash now compared to early 2000s,0,0.017152052221895416,SAE,SAE,0,0
4189,3,0,3,0,1,me_noindirect bitch fuck you you cut off until i get my snacks from fat boys,1,0.701846657820912,SAE,AAE,0,1
22641,3,0,0,3,2,thou shall not mock ryanthe futurekelly,0,0.3459349511531624,SAE,SAE,0,0
24972,3,0,3,0,1,steph curry looked like a little bitch gettin handled like a rag doll lmfaooo,1,0.5227767375071476,SAE,SAE,0,0
9150,3,3,0,0,0,eda the 2 queers at aa lol vbomb20 gduenez,1,0.12880777740757485,SAE,SAE,0,0
522,3,0,2,1,1,its the dykes hunter dyke with a dyke,1,0.1425535319209183,SAE,SAE,0,0
15784,3,0,3,0,1,rt hg_shit on my mama yous a hoe omm yous a bitch omm if you get in a jam i bet you snitch omm,1,0.8696015450790113,AAE,AAE,1,1
7803,3,0,3,0,1,all i kno is make them hoes cone joints,1,0.9036282632752864,AAE,AAE,1,1
9063,3,0,0,3,2,dont really care if a fighters black white yellow or dalmatian if he is good he is good,0,0.28854734641596125,SAE,SAE,0,0
18670,3,2,1,0,0,rt _chickengeorge deadtakeme2china rt peagles14 when ur fuckin and her pussy stank but u have really good friends ht,1,0.71582276225539,SAE,AAE,0,1
20045,3,0,2,1,1,rt machinegunkelly tbt i tried on frenchs outfit for the freshman cover at that shoot high as fuck off weed brownies,1,0.1863530642052452,SAE,SAE,0,0
8238,6,1,4,1,1,big gday so to mauriceprice17 freeboosie nicca lol,1,0.9521555938048226,AAE,AAE,1,1
22981,3,0,3,0,1,we are back bitches vnpacheco21 xoxoclaire_ treyhunter_ medgmon delaney_jade sean_steezy alexistiefa,1,0.5002750313630404,SAE,SAE,0,0
15737,3,0,3,0,1,rt gottaphilme rt versacesilk when you and your boys discover a hoe,1,0.152551406582456,SAE,SAE,0,0
25169,3,0,0,3,2,were gunna shake our honkey tonk badonkadonks sammi_boyden,0,0.0020353760405227047,SAE,SAE,0,0
6741,3,2,1,0,0,leetreble_ quit bitching faggot happy you cant see your faggot family cry baby little girl crying in the parking lot you aint a man sissy,1,0.14831574838399483,SAE,SAE,0,0
15416,3,0,3,0,1,rt drugfree_datzme fuk being on some chill shit i go 0 to 100 hoes real quick,1,0.8916980710048953,AAE,AAE,1,1
5692,3,0,0,3,2,ariennajanee thats why youz a yellow bone,0,0.425902657414692,SAE,SAE,0,0
23105,6,1,5,0,1,what time jamboree start thursday so i ca smile for the ugly hoes,1,0.40108277779449847,SAE,SAE,0,0
919,3,0,3,0,1,pornandroidiphoneipadsexxxx oldyoung german milf getting young and old cock in her pussy,1,0.33415862473192887,SAE,SAE,0,0
20961,3,0,3,0,1,remember when i told yall bout my coworker not lookin out a couple weeks back karmas a hoe got his ass,1,0.6985922251011469,SAE,AAE,0,1
18568,3,0,1,2,2,rt yankees you may cry after watching the derek jeter gatorade ad,0,0.0012239192091908953,SAE,SAE,0,0
19134,3,0,0,3,2,rt carrielusch you might be a liberal if you continue to trash america claiming how horrible and evil it is yet you refuse to leave,0,0.1605627708484749,SAE,SAE,0,0
9664,3,1,2,0,1,get these hoe ass fuckboys off the stage vmas,1,0.8259962271628001,AAE,AAE,1,1
16429,3,2,1,0,0,rt kissmy_klassy exactly same shit i said im_yung_jay so nobody think mimi was outta line for inviting stevie j to the gay nicca v,1,0.8360812429267102,AAE,AAE,1,1
3700,3,1,0,2,2,jamesdajewison best name on twitter ever aka jewbaccasecond best name on twitter,0,0.23746177343440983,SAE,SAE,0,0
2360,3,0,1,2,2,1sonofyahweh what we do with our foolish proud selves roll our eyes pretend that we dont see mock or laff at them arrogant attitudes,0,0.45341356376298764,SAE,SAE,0,0
13620,3,1,2,0,1,nigga paybacks a bitch,1,0.945734854992847,AAE,AAE,1,1
22566,3,0,0,3,2,this music is trash,0,0.1668352630143795,SAE,SAE,0,0
8723,3,0,0,3,2,clearly im afraid of birds,0,0.26353242555190526,SAE,SAE,0,0
1188,3,0,1,2,2,cryaboutitnigga i get paid too chill share the wealth lil nicca,0,0.9521652823291846,AAE,AAE,1,1
22354,3,0,3,0,1,they thought i wouldnt make it pussy nigga we made it,1,0.7793576436794676,SAE,AAE,0,1
8654,3,0,0,3,2,charlie crist has asked to keep polls in broward open until 9pm claiming long lines media reports say turnout light in broward,0,0.29995951323834646,SAE,SAE,0,0
21249,3,0,0,3,2,short answer yes sage grouse rebellion will obama use two small birds to limit oil drilling in the west,0,0.02855924872153437,SAE,SAE,0,0
764,3,0,3,0,1,peopletoavoid valerie jarrett so i control my reflex to bitch slap her,1,0.31950433115966415,SAE,SAE,0,0
24841,3,0,0,3,2,ooh girl cute face but yellow teef lol,0,0.7628134348310914,SAE,AAE,0,1
17791,3,0,0,3,2,rt sportscenter derek jeter gets it done jj hardy commits error on slow grounder and 2 runs score yankees take 42 lead in 7th innin,0,0.01942382035614256,SAE,SAE,0,0
20892,3,0,1,2,2,rt zoejoiner if youre gonna trash talk my piercings dont say it in front of my best friends,0,0.058364283058683665,SAE,SAE,0,0
853,3,0,0,3,2,gouache inktober oldpainting mt tiki wahine surf monkey bright happysunday peace wishing,0,0.028770219531127694,SAE,SAE,0,0
15718,3,0,3,0,1,rt goatraplines chief keef changed the rap game when he said bitch im cooler than a cooler,1,0.806014082876434,AAE,AAE,1,1
5067,3,0,0,3,2,thegamecubeguy any more birds in school,0,0.020502386712745912,SAE,SAE,0,0
20922,3,0,1,2,2,re alexander skarsgard my roommate has declared hes a sexy albino lizard i dont know how thats sexy but it kinda is,0,0.07794255061448968,SAE,SAE,0,0
22927,3,0,3,0,1,wait bitchkeep it simple never basic,1,0.12662684352497128,SAE,SAE,0,0
2942,3,1,0,2,2,colemcdowell2 waco is ghetto hahaha wait til we go pick up nat in austin tomorrow,0,0.0794084579680479,SAE,SAE,0,0
19511,3,1,2,0,1,rt heyamandakrebs i bet there are hella rednecks who just got super pissed at that coke commercial,1,0.12394688015061396,SAE,SAE,0,0
24395,3,1,2,0,1,has anyone noticed that aliens have flaws too some of those retards have crash landed on earth means they dont know how to drive,1,0.017002970550947745,SAE,SAE,0,0
18439,3,0,3,0,1,rt waynel_jr lmaooooooo rt take_my_advicee what dum bitch made this,1,0.9537847869143646,AAE,AAE,1,1
12481,3,1,2,0,1,just touch down in jamaica tryna smoke two acres send a nigguh to his makerr,1,0.6695927911117727,SAE,AAE,0,1
16773,3,0,3,0,1,rt matthops82 cc rosemary lehmberg rt comedycentral ill show you how to chug a beer motherfker beerfest,1,0.0017472806096100759,SAE,SAE,0,0
10793,3,0,3,0,1,i hate when people organize plans and you end up reaching the destination before thembitch dont ask me if im here,1,0.16194503509435673,SAE,SAE,0,0
7533,3,0,3,0,1,xdsmooth bitch give me my lighter or get shot,1,0.6321298141547994,SAE,AAE,0,1
14085,3,0,0,3,2,padre yankeeangel fans need to stfu,0,0.3605582051549813,SAE,SAE,0,0
5033,3,0,3,0,1,thatboyace71 brunswickbecooo okay and melo bitch,1,0.610229931015879,SAE,AAE,0,1
15114,3,3,0,0,0,rt comp10tx lowkey called that faggot a faggot,1,0.14492610861817187,SAE,SAE,0,0
825,3,0,0,3,2,yankees 3 astros 0 mccarthy outduels keuchel in series finale,0,0.0007022493732342708,SAE,SAE,0,0
18259,3,0,3,0,1,rt truenovacane ufuckin_right hell nahh if a bitch had respect for her own damn body she wouldnt wear that shit in public,1,0.8863175333814819,AAE,AAE,1,1
16799,3,0,1,2,2,rt menshumor cheating on a good woman is like eating out of the trash instead going out for steak truth,0,0.2867888934942874,SAE,SAE,0,0
17361,3,1,2,0,1,rt queen_quita_ i just touchdown on pussy nigga,1,0.9528852509818454,AAE,AAE,1,1
19782,3,0,0,3,2,rt jesscorsoncle does anyone know of a good pet sitter in clenortheast ohio specifically cats birds thanks clepets neo clevelan,0,0.010121798416651118,SAE,SAE,0,0
11036,3,0,3,0,1,i might freak the bitch but dont need the bitch,1,0.8803712622888721,AAE,AAE,1,1
16070,3,0,3,0,1,rt jen_jen_2014 my pussy is totes adorbs when she jumps on my bed with litter stuck to her the cat is fucking annoying when she does it,1,0.08729424853502034,SAE,SAE,0,0
14998,3,0,0,3,2,rt chanseydarapper make my way right to the trash can with these rt dwyanewade new season new shoes makeyourownway wayofwade http,0,0.2868504778774365,SAE,SAE,0,0
19403,3,1,2,0,1,rt eternalhbic porno hoes funny af bc theyll still be like u like this tight ass pussy even tho the dude been fucking for 45 minutes w,1,0.6307404134051757,SAE,AAE,0,1
1051,3,0,3,0,1,cunt,1,0.0003545753166856781,SAE,SAE,0,0
6779,3,0,0,3,2,longbongchris mk hun just textith me,0,0.7487529512527455,SAE,AAE,0,1
8514,3,2,0,1,0,california is home to skater trash,1,0.019438015699151392,SAE,SAE,0,0
21913,3,0,1,2,2,thats like saying ive had the pinto since 72 rt shallow__al tonyclevenger dude ive had an iphone since the beginning,0,0.04642492916523083,SAE,SAE,0,0
3983,3,0,3,0,1,l20music salutemyrainbow iheartme_lots my ass just wont be on that hoe,1,0.9401200575594877,AAE,AAE,1,1
17271,3,0,0,3,2,rt perspective_pic retweet if you see the bird,0,0.0953812990473264,SAE,SAE,0,0
14926,3,0,3,0,1,rt callmerenee_ i think im high naaa or she maddd at her toe im diein i can hear her naa damn dawg ol bitch ass toe,1,0.9683759442473625,AAE,AAE,1,1
17686,6,2,4,0,1,rt shesaddicted2me 187xo_ i rather jack off then fuck hoes tbh that shit boring give me a wife lmfao little be like,1,0.3760754374445565,SAE,SAE,0,0
21216,3,0,1,2,2,she trash tho,0,0.9933557137891493,AAE,AAE,1,1
8483,3,0,3,0,1,but no one calls him a pussy for his injuries,1,0.4410892122433454,SAE,SAE,0,0
17689,3,0,3,0,1,rt sheswantsthed these hoes aint loyal,1,0.9991991691693272,AAE,AAE,1,1
12760,3,0,3,0,1,lil wayne has fucked every bad bitch in the game,1,0.6958649190966616,SAE,AAE,0,1
12987,3,0,3,0,1,love getting nudes from my bitches,1,0.4394594457137457,SAE,SAE,0,0
13223,3,0,1,2,2,morning trash,0,0.9540034621511229,AAE,AAE,1,1
13656,3,2,1,0,0,niggas deserve better bitches,1,0.9306682665704437,AAE,AAE,1,1
6720,3,0,3,0,1,kylegotjokes yaaagirlllmeggx thats fucking bitches for ya using that pus to hook u,1,0.6268786680548323,SAE,AAE,0,1
5079,3,0,0,3,2,thelittlefella_ do yourself a favor and ball that up and throw in the trash,0,0.12065927894107067,SAE,SAE,0,0
16502,3,0,3,0,1,rt lady_trucker to fez your nipples couldnt be covered by two trash can lids ronniebquotes,1,0.047654223441777166,SAE,SAE,0,0
7287,3,1,2,0,1,steveeearley thechaseusa marklabbett that cracker as big as he looks on tv,1,0.3880411044582054,SAE,SAE,0,0
1129,3,0,3,0,1,andyydotcom every female owns a thong ben_dough if she wear thongs she a hoe lol both facts,1,0.707342801931875,SAE,AAE,0,1
19297,3,0,0,3,2,rt desusnice in 2014 you tweeted that migos were trash care to explain 2064 supreme court confirmation hearing,0,0.3040293987154646,SAE,SAE,0,0
20816,6,0,6,0,1,rt xtaygottii __dattootiegurl taefrmutw xtaygottii iont like yall always talking not even tryna be funny thou rns bitch i do,1,0.9658797417133077,AAE,AAE,1,1
4312,4,0,4,0,1,mrwoofless dont be a bitch,1,0.8943232895885184,AAE,AAE,1,1
5872,3,0,1,2,2,cgoodwoman stevenadamswv crystal probably only person in world interested in my poor black hillbillyjamaicapoor white hillbillywv idea,0,0.015901376503679978,SAE,SAE,0,0
12937,3,1,2,0,1,lol when a nigga say he miss u say dont miss me miss ya bitch lmao,1,0.8810346022756207,AAE,AAE,1,1
8666,3,0,0,3,2,charlie sheen wants to return to two and a half men,0,0.0445217464673463,SAE,SAE,0,0
5813,3,0,3,0,1,brendacoyt_3 ayee ayee its my snow niqqa its for my bitches to slide to my crib,1,0.938360669700772,AAE,AAE,1,1
5245,3,0,3,0,1,victorrico3 they didnt want to fuck steve that bitch lmao,1,0.7301046690284662,SAE,AAE,0,1
14590,3,0,0,3,2,rt aymrcarter apologies trash whats understood aint gotta be explained,0,0.9360685458636863,AAE,AAE,1,1
16148,3,1,2,0,1,rt jayy_gee96 dumb bitches,1,0.9818466536635411,AAE,AAE,1,1
16721,3,0,0,3,2,rt macbeth870 bowebergdahl there hasnt been a trade this lopsided since babe ruth was traded to the yankees for no no nanette cash,0,0.06997382844936367,SAE,SAE,0,0
7350,9,0,1,8,2,theejustinholt the redskins are doing pretty good this year,0,0.060655823577346314,SAE,SAE,0,0
757,3,0,0,3,2,nowplaying great white once bitten twice shy on 1069thearrow,0,0.11575225913824934,SAE,SAE,0,0
18769,3,2,1,0,0,rt _vodkathoughts_ light beer you mean faggot piss overly powered man,1,0.0649963612328856,SAE,SAE,0,0
15085,3,0,0,3,2,rt cloydriverspics ran outside mullet flowin nips shown shotgunned a cold one and yelled saturday welcome back you sexy beast mer,0,0.013247680486099752,SAE,SAE,0,0
19192,3,0,3,0,1,rt cocalove_ bitch be working and keep singing like she aint never bust a move,1,0.8561385212113015,AAE,AAE,1,1
17626,3,0,3,0,1,rt senorsteez fuck wit us and then we tweakin hoe,1,0.9211141991797488,AAE,AAE,1,1
24221,3,1,0,2,2,country boy hick lyfe white tee rebel flag,0,0.15234781757323268,SAE,SAE,0,0
2821,3,0,0,3,2,callneeshcakey no a pop wop,0,0.39402081907775394,SAE,SAE,0,0
14569,3,1,2,0,1,rt asiacakesss yall be makin your nigga microwaveable dinner meanwhile he out there eatin another bitch homemade dinner,1,0.7835176931582304,SAE,AAE,0,1
4883,3,1,0,2,2,starbuckssanae are you sure about that slant theyre plagiarists and you have no idea who i am,0,0.003907248573059612,SAE,SAE,0,0
7153,3,0,3,0,1,salome110thebe1 whats good then bitch ass nigga catch your phase,1,0.8496172634418182,AAE,AAE,1,1
14159,3,0,0,3,2,photo check for background spooks,0,0.04502503315576856,SAE,SAE,0,0
14248,3,0,3,0,1,pretty muthafucka pull up in this bitch like,1,0.7398605780467445,SAE,AAE,0,1
24269,3,1,2,0,1,done everything but trust these hoes,1,0.9681948187891103,AAE,AAE,1,1
11091,3,0,3,0,1,i ont care cuz i got hoes dats rite i got plenty of em,1,0.9863383597213174,AAE,AAE,1,1
5954,3,0,0,3,2,dabbba pinchehonkey far as i can tell coon tracks on the cab door window tractor was parked by some trees away from home,0,0.11502766909103247,SAE,SAE,0,0
24227,3,0,0,3,2,cut up porkchop canned pinto beans a small can of carrots can of corn celery a potato cayenne powder crushed red pepper,0,0.06122037309240853,SAE,SAE,0,0
7243,3,0,1,2,2,slayerific13 brenda_skelton daisymcgarr dont get me wrong g id hunt birds but thats a lot of work well i just aint that hungry,0,0.5718542090008905,SAE,SAE,0,0
21868,3,1,0,2,2,that mocha colored chick doe think i fell in love,0,0.2854550802472342,SAE,SAE,0,0
12341,3,0,3,0,1,japanese mature cat with spots has her old pussy split wide and filled with hard cocks,1,0.10165111040297457,SAE,SAE,0,0
8205,3,0,3,0,1,been sleeping toooooo much fuck it ima enjoy it before i start working 2 jobs like a hoe haha,1,0.2691884976425111,SAE,SAE,0,0
12368,3,0,0,3,2,jihadi propaganda ployus had gulf countries publish pics of their pilots 2 deflect sunnis anger from itself iran,0,0.0033340957938951844,SAE,SAE,0,0
17915,3,0,0,3,2,rt tdot_italians sharing food with your mangia cake friends because they love your food italianproblems,0,0.024790808186607716,SAE,SAE,0,0
16376,3,0,3,0,1,rt kid_flexin wedont_smokereg lol thats grwn man shitnd bitches b loven it,1,0.996414593646653,AAE,AAE,1,1
