Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,label,p_AAE,dialect_strict,dialect_relaxed,dialect_strict_bin,dialect_relaxed_bin
22403,6,0,6,0,1,this bitch gmfu,2,0.9842164623006284,AAE,AAE,1,1
10458,6,0,6,0,1,i do know one thing though bitches they come they go,2,0.5650929056292703,SAE,SAE,0,0
8405,3,0,3,0,1,breezy gotta sleep this hoe,2,0.9916091269719971,AAE,AAE,1,1
21953,3,0,0,3,2,the giants trash,0,0.11389626335273906,SAE,SAE,0,0
19837,3,1,2,0,1,rt karlos_budah give me head kiss yo nigga you a ill bitch,2,0.8683408780085016,AAE,AAE,1,1
18304,3,1,2,0,1,rt tylercottam14 suge knight deserved to get shot that nigga had 2pac killed fucksuge karma is a bitch,2,0.75701036658578,SAE,AAE,0,1
12683,3,0,0,3,2,lets cripple the vanity industry how actually start liking who we are and how we look,0,0.02967452078814469,SAE,SAE,0,0
11557,3,0,3,0,1,im from southchicago so i know its bad butbitch it aint like you live in englewood foh,2,0.7496547157842334,SAE,AAE,0,1
12945,3,0,3,0,1,lolololol not to be a hoe but that was a nyyce one,2,0.2593765072691347,SAE,SAE,0,0
24163,3,0,2,1,1,bitches dont knw what to let ride certain shit aint work mentioning,2,0.9837907712973555,AAE,AAE,1,1
3947,3,1,2,0,1,kingliibax r u a faggot,2,0.22403912393013892,SAE,SAE,0,0
6668,3,0,3,0,1,kieffer_jason you dumb fuck thats not a fucking full address you dumbass i dont live in plano so how the fuck would i know retard,2,0.06224831748499491,SAE,SAE,0,0
11611,3,0,0,3,2,im making pollo a la brasso today,0,0.11468288510476153,SAE,SAE,0,0
6769,3,1,2,0,1,littlelinnda nasshrodriguez linndaroose linda you just yourself rn you retard,2,0.001495366153715008,SAE,SAE,0,0
22218,4,0,4,0,1,these days bitches be just letting anyone hit raw,2,0.6403451080762199,SAE,AAE,0,1
1577,3,0,3,0,1,tvemike when you catch your girl doing some hoe shit behind your back,2,0.6127951900960886,SAE,AAE,0,1
23211,3,1,2,0,1,when that dyke almost came for me when i didnt send for her,2,0.2139719118232362,SAE,SAE,0,0
10508,3,0,3,0,1,i dont love these bitches or these hoes fuck they thought i love my money,2,0.9111887249696873,AAE,AAE,1,1
300,3,1,2,0,1,__taradise__ ya nigs out there still saying yall dont eat butt with a straight face,2,0.8393914593498483,AAE,AAE,1,1
20376,3,0,3,0,1,rt rod4short bitch must have a 2790 be related to jesus then thebsharp gpa or legacy rt the_lion_ how this bitch get in,2,0.3378664259878933,SAE,SAE,0,0
22767,6,1,5,0,1,tweekin hoe,2,0.9983983582186317,AAE,AAE,1,1
7254,3,0,3,0,1,sluttyboy_kush i guess you used to getting bitch cause idk anybody that juss let ppl disrespect them n just sit there thts how all this,2,0.8769374727414964,AAE,AAE,1,1
19981,6,0,6,0,1,rt lilduval regular bitches be trusting niggaz and letting them raw these hoes know better,2,0.9601514833617847,AAE,AAE,1,1
16873,3,0,1,2,2,rt mobjoe word and it dont make u a hoe rt 100granhman its okay to have sex on first date long as the feeling is mutual,0,0.3819403077727383,SAE,SAE,0,0
20034,3,0,2,1,1,rt lyns_boo mansion elan tonight bitch,2,0.9770851242963525,AAE,AAE,1,1
12421,3,0,0,3,2,just as trash as the others fixed none of my issues rt sheseauxsaditty naw rt glitteryglossy anyone download ios 802 yet,0,0.24821231242278508,SAE,SAE,0,0
3762,3,1,2,0,1,jimnastikowski 3quarters2day are you a race traitor or just a dumbass,2,0.002803079430302466,SAE,SAE,0,0
20238,6,0,6,0,1,rt olmelonhead when bitches spread rumors about you,2,0.4440444760874758,SAE,SAE,0,0
20378,3,0,3,0,1,rt rollieghost vivalajayxoxo women would put up with very little love as long as the man have moneygross bitches be with broke abus,2,0.4220301690290852,SAE,SAE,0,0
12278,3,0,0,3,2,its scientifically proven that no one can not cry at least once while watching charlie st cloud,0,0.03019912549008048,SAE,SAE,0,0
20771,3,3,0,0,0,rt wisdom_spewed no you stupid redneck animal husbandry does not mean you can get hitched to your blue tick hound misty,1,0.006424379535925438,SAE,SAE,0,0
7451,3,0,0,3,2,valerie91097 uhh messi trash and im flattered but what was the games scorre,0,0.11227737933416931,SAE,SAE,0,0
2931,3,1,2,0,1,citygirl_moe remember when we played plaquemine they kept calling our whole team gay lydia said ill turn all you hoes out fwm,2,0.5790119723972352,SAE,SAE,0,0
4598,3,1,2,0,1,rbesofii cants even fool a colored man wit dis bullshit,2,0.7773381545384455,SAE,AAE,0,1
22316,3,0,3,0,1,these side bitches winning son,2,0.9767697891013712,AAE,AAE,1,1
8966,3,0,3,0,1,did la mulatta just refer to herself as a darkie thejournalista huny gwarbucks tygress,2,0.5946311277969851,SAE,SAE,0,0
9968,3,0,3,0,1,having them hoes gets old well it has gotten old already,2,0.18872888704222535,SAE,SAE,0,0
23089,3,0,3,0,1,what mad cunt created masturbating that dude needs a high 5,2,0.0360949151533168,SAE,SAE,0,0
19919,3,0,0,3,2,rt lachlan so who wants to tell the washington post that charlie crist is a democrat,0,0.018688970573944343,SAE,SAE,0,0
1651,3,0,0,3,2,yankees alfredo aceves in to relieve cc_sabathia here in the 4th yankees he needs to go away gas can,0,0.04381608471886651,SAE,SAE,0,0
21388,3,0,3,0,1,so sterling bitch gotta he a hoe aye she paid and youremad dont blame the bitch she half black,2,0.9179071382212999,AAE,AAE,1,1
13543,3,0,3,0,1,never again will i put so much into a relationship unless the bitch actually puts more effort into it than me,2,0.040009044026313424,SAE,SAE,0,0
22209,3,0,3,0,1,these bitches washed up aint no soap involved,2,0.9658088038830501,AAE,AAE,1,1
16287,3,0,3,0,1,rt kingtunchi_ i need a new bitch,2,0.6382001792440708,SAE,AAE,0,1
12268,3,1,2,0,1,its not often you see the words disingenuous egregious and cunt filth all in one sentence and properly used points,2,0.005960062795281125,SAE,SAE,0,0
18972,3,1,2,0,1,rt andresdavid saying who cares comes from a privileged position may you never experience what a queer person goes through and may,2,0.004731625209373431,SAE,SAE,0,0
24447,3,0,3,0,1,the far left looks the best if you ask me bitches try too hard just be yourself especially if youre thick,2,0.16783366201099617,SAE,SAE,0,0
13544,3,0,3,0,1,never argue with a bitch thats at the bottom of the food chain,2,0.5017229995793007,SAE,SAE,0,0
4510,3,1,2,0,1,pactha_mac imma shoot that bitch,2,0.9885145183851916,AAE,AAE,1,1
5195,3,0,3,0,1,tristine214 i swear des hoes just making up challenges now,2,0.7556467254166941,SAE,AAE,0,1
21444,6,1,5,0,1,so yall give farwells to lulu yet did all but shit on kris ok bitches ok,2,0.8080376145128005,AAE,AAE,1,1
4796,3,1,0,2,2,scoob3y yeah and youre gonna play with retards who wanna do drugs all day but,0,0.018305307450860255,SAE,SAE,0,0
21370,3,0,3,0,1,snapchat me bitches jaceyjanette,2,0.3129798563132618,SAE,SAE,0,0
14429,6,4,2,0,0,rt asap_ford i hate when a nigga ask me where the hoes nigga idfk,1,0.7333135632683341,SAE,AAE,0,1
9677,6,3,2,1,0,getting hit off a cunt thats about 6 foot sideways and a cunt that was in the army lol i dini care yous are fuckin laughable,1,0.11102990540956337,SAE,SAE,0,0
6849,3,0,3,0,1,megankjanes23 scrolling through my tl ol sick ass bitch,2,0.9577948216641394,AAE,AAE,1,1
23784,3,0,3,0,1,you ever had a piece of pussy man that be on your mind like money,2,0.4369626852272992,SAE,SAE,0,0
351,3,0,3,0,1,jaimescudi_ tonybthrz_ jaimescudi_ i swear if oomf try talking to me tomorrow barackobama pussy,2,0.7949572518281357,SAE,AAE,0,1
4600,3,0,3,0,1,rem_2014 funnypicsdepot davethebrave1 bitch ass voices in his head haha,2,0.5611935123744787,SAE,SAE,0,0
23463,3,0,3,0,1,work right now is bitch,2,0.3285282509885488,SAE,SAE,0,0
12761,6,1,5,0,1,lil bitch,2,0.9965564153444948,AAE,AAE,1,1
15054,3,0,3,0,1,rt chykalet if youre fucking your sons barber and you still gotta pay for the cutya pussy is wack,2,0.30804838008218105,SAE,SAE,0,0
21969,3,0,1,2,2,the saints are pure trash lol smh,0,0.7406784863194877,SAE,AAE,0,1
21314,3,0,3,0,1,sis said go to sleep i said bitch its our b day i aint sleeping,2,0.7588505525964745,SAE,AAE,0,1
4101,3,0,3,0,1,marco_naw_polo slutty ass dykes,2,0.4841018842729036,SAE,SAE,0,0
7372,3,0,3,0,1,thesportsjudge sometimes a good hoe fire needs some rocephin too before itll go out,2,0.30151367442372173,SAE,SAE,0,0
13728,3,2,1,0,0,no police department that hires gypsies halfbreeds and nigglets should be trusted,1,0.2564874036233881,SAE,SAE,0,0
16919,3,0,3,0,1,rt mr_buckets5 lol rahshauna has hoes,2,0.7679252631405745,SAE,AAE,0,1
16527,6,0,6,0,1,rt lebronvuitton i dont stand in line at clubs the security come escort me in yellow diamonds tell a bitch get over here scorpion,2,0.5494295669638062,SAE,SAE,0,0
4395,3,1,2,0,1,nick_coffee bitch i hit you with the dm and a nigga aint dm back,2,0.8647788737320046,AAE,AAE,1,1
3002,3,0,3,0,1,don_le3ggg lol hell ya dey think a nicca down der roadrunnin,2,0.9935917547199237,AAE,AAE,1,1
9803,3,0,3,0,1,got the vector job bitch,2,0.8319402830737183,AAE,AAE,1,1
6545,3,0,3,0,1,kayhay14 bitch back up im taken,2,0.8965218742736989,AAE,AAE,1,1
15517,3,0,3,0,1,rt fact a female cock block is called a clam jam,2,0.2605837939576986,SAE,SAE,0,0
14335,3,0,3,0,1,rt 1kellibelle needy clingy men is why i have bitch issues,2,0.15718580746025032,SAE,SAE,0,0
1447,3,0,3,0,1,mikediggem _kudabrazyy who the old bitch hoe,2,0.8956630632612755,AAE,AAE,1,1
19109,3,0,3,0,1,rt brownandbella yassssssssssssss rt dearleader10 nothing wrong with black girls having high dick standards our pussy bomb nigga,2,0.5522258438489467,SAE,SAE,0,0
21474,3,0,3,0,1,some bitches need to get a life,2,0.7787846883179089,SAE,AAE,0,1
12061,3,0,3,0,1,im thinkin about using this beat and yeah i made it too bitch lol,2,0.6340612821953026,SAE,AAE,0,1
21180,6,0,6,0,1,she got arrested for domestic violence against him ugh bitch _,2,0.8150237181842086,AAE,AAE,1,1
293,4,1,3,0,1,_bada_bing i only punch real niggas in the face cause a pussy nigga is gonna punch me right back strong mush or shake,2,0.574607336611646,SAE,SAE,0,0
19330,3,0,3,0,1,rt dougiyfe niggas gon talk bitches gon hate,2,0.9936986497149406,AAE,AAE,1,1
17455,3,0,3,0,1,rt realraymondj when bae calls chinese food in your phone and your side hoe answers in a chinese accent takes your order,2,0.18557146081904483,SAE,SAE,0,0
19796,3,2,0,1,0,rt jjauthor us ghettosdriven by liberal ideology forged by unions bankrupted by selfserving dems catering to parasitestcot http,1,0.0007612028539609409,SAE,SAE,0,0
3370,3,0,3,0,1,gonewithkalijah i watched the 1st season bc i wanted to see the diff sides of elijah not to see a thristy hoe who uses walgreens hair dye,2,0.24386889413216517,SAE,SAE,0,0
14352,3,0,0,3,2,rt 23vnds check out the homie renz360 for that sole sauce that stuff does miracles renz360 renz360,0,0.30870305757742417,SAE,SAE,0,0
9164,3,0,0,3,2,early bird gets the worm,0,0.14768281469417394,SAE,SAE,0,0
11772,3,0,3,0,1,idk who tf roro sophie are but im glad they got bitches twerkin for the vine in they whips,2,0.7268297021854758,SAE,AAE,0,1
21550,3,0,3,0,1,son of a bitch,2,0.6780454246766521,SAE,AAE,0,1
19067,3,0,0,3,2,rt bigbluexpress cal has a day off and for giggles heads to yankee stadium to hang with derek jeter yep coaching at uk is probably weari,0,0.0023745113264464473,SAE,SAE,0,0
9083,6,0,0,6,2,dooms rt gutta_dadon white nubuck or leather for the upper of the foam makes them a pass to me white soles too,0,0.056940896758442106,SAE,SAE,0,0
7798,3,1,0,2,2,all da white folk off twitter yet da colored tweet at night while yall sleep cuz you gotta woyke tomorrow,0,0.871443688587357,AAE,AAE,1,1
17244,3,0,3,0,1,rt pachino__ yall be dick riding and praising these hoes thats why half of miami feel like they celebs off this social media shit,2,0.8643240626807565,AAE,AAE,1,1
14700,3,0,3,0,1,rt best_porn_title hulkamania is running wild on that pussy,2,0.631121740471795,SAE,AAE,0,1
24349,3,0,3,0,1,girls will hoe just as the sun will shine,2,0.3282709696383091,SAE,SAE,0,0
5811,3,0,3,0,1,brandon_even them aint the bitches im talkin bout aint no jungle fever over there lol,2,0.9211568916027376,AAE,AAE,1,1
22521,3,0,3,0,1,this hoe got a gf but complain about life like is she hitting you right,2,0.5452355814927186,SAE,SAE,0,0
19588,3,0,3,0,1,rt idntwearcondoms u a faggot if u heat up leftover pizza,2,0.46895272670114324,SAE,SAE,0,0
1673,3,0,3,0,1,_derooo viridoesitt how i lose this sweetyou aint lose it you hide it lmfao viri tryna smoke that hoe to his self boy,2,0.650141687000712,SAE,AAE,0,1
733,6,1,5,0,1,ihopesomeday that these hoes just find their own relationship instead of ruining others,2,0.3054031425466896,SAE,SAE,0,0
18027,3,0,3,0,1,rt thealexp yelled out come on bitch at myself by myself lifting weights as motivationthanks guys you always have my back,2,0.042459172065638075,SAE,SAE,0,0
10556,3,0,3,0,1,i feel bad for all you bitches that have never been to disney world,2,0.1366235628815316,SAE,SAE,0,0
12652,3,0,3,0,1,left my calc final singing im a boss ass bitch if thats any indication on how that went,2,0.38279973926050254,SAE,SAE,0,0
17376,3,0,3,0,1,rt rip_almighty tonyjohns000 stupid bitches cant handle the johns,2,0.4889075159655178,SAE,SAE,0,0
13371,3,1,2,0,1,my hoes they do drugzzz,2,0.9543321036526214,AAE,AAE,1,1
4824,3,0,3,0,1,shawnirwin9 good one fag boy,2,0.18206790668203157,SAE,SAE,0,0
12723,3,1,2,0,1,like buddha gives a shit about obama or some other fuckin nazi fuck socialist retard with a fuckin iphone dont make me laugh,2,0.2556931289327512,SAE,SAE,0,0
24251,3,0,0,3,2,directions let bird chill in sink for 30 minutesme ok,0,0.24552133425300798,SAE,SAE,0,0
11849,3,0,3,0,1,if my tweets hit too close to home why you subbing me lil stupid ass bitch check ya own fucking self issues lil bitch,2,0.7890369894259864,SAE,AAE,0,1
2469,3,0,2,1,1,alysiarianh cambreezy_ dont call my buddy cambron retarded man smh thats rude,2,0.9119223459872907,AAE,AAE,1,1
16686,3,0,3,0,1,rt lydsortiz cant treat these hoes like ladies man,2,0.9916505973553945,AAE,AAE,1,1
4627,3,0,3,0,1,ray_dec15 haha yeah they do say im a little bitch,2,0.24344464405348365,SAE,SAE,0,0
11220,3,1,2,0,1,i take a bitch home give her long dick,2,0.6986325253486483,SAE,AAE,0,1
9631,3,0,3,0,1,gaga is that bitch who probably gives a lapdances,2,0.03903026077575829,SAE,SAE,0,0
21456,3,0,2,1,1,social media post about rival social media app i shall never let the word edited appear next to my facebook status double read it bitch,2,0.07517923324269647,SAE,SAE,0,0
5101,3,0,3,0,1,therealjb1rd they best not fuss about this basement bitch is like a skating rink,2,0.3542057049530655,SAE,SAE,0,0
4440,3,0,3,0,1,oddbeast bitch get yo duck ass off my shit,2,0.991398030928284,AAE,AAE,1,1
18934,3,2,1,0,0,rt ajade___ everybody tryna fuck the next nigga bitch not knowin that his bitch is the next nigga bitch,1,0.9588014169623553,AAE,AAE,1,1
23220,3,0,0,3,2,when this test is over today im making a pan of brownies im going to lay in bed all day eat them until my heart is content,0,0.09661815700991913,SAE,SAE,0,0
1808,3,0,3,0,1,gmail_candy it dont matter where we at this nigga always tryna holla at a bitch transactionrap where yall at,2,0.9098037532305862,AAE,AAE,1,1
3746,3,0,3,0,1,jennyreyes42 iamadamg_ awwe i love you too jenny your so damn perf not ugly seriously dis bitch must be blind,2,0.2552773293571096,SAE,SAE,0,0
21777,3,0,3,0,1,tempted to finish every sentence i say today with yo or bitch breakingbad,2,0.30339708801616844,SAE,SAE,0,0
3711,3,0,3,0,1,javiethecreator its_selenaaaa haha yuhh that hoe was funny,2,0.33886541801449516,SAE,SAE,0,0
22441,3,0,3,0,1,this bitch is so annoying,2,0.09378731740137256,SAE,SAE,0,0
2468,3,0,3,0,1,almighty_woo he said he got you in workouts pussy,2,0.9386999510960947,AAE,AAE,1,1
17425,3,0,3,0,1,rt rapperssaid when tupac said i aint a killer but dont push me revenge is the sweetest joy next to getting pussy,2,0.5035663710433796,SAE,SAE,0,0
15121,3,1,2,0,1,rt coolie_gbe300 i hate when niggas be slobin all on the blunt like they eatin pussy have the nerve to try pass it im good nigga i,2,0.8318044443988025,AAE,AAE,1,1
20135,6,2,3,1,1,rt mitchsunderland ezra miller an openly queer male is playing the flash making him the first openly queer male to play a lead superhe,2,0.004641997074580474,SAE,SAE,0,0
12004,3,0,2,1,1,iknow a couple mf that does this there favorite line i wouldnt do that thats young bitch stopp your young minded,2,0.7229140843962844,SAE,AAE,0,1
3073,3,0,3,0,1,deejay138 fuckwatyuhherrd i couldnt care less about these bitches,2,0.7505510211041536,SAE,AAE,0,1
16329,3,0,0,3,2,rt katiepavlich charlie crist doesnt have any more political parties to join but he could become a spokesman for a fan company,0,0.011507089754309884,SAE,SAE,0,0
14164,3,0,3,0,1,photo happy friday bitches glamazon ladykimora rupaulsdragrace welovequeens,2,0.2850358369619628,SAE,SAE,0,0
24171,3,0,3,0,1,bitches talk hoes talk even more,2,0.8870714228358653,AAE,AAE,1,1
3755,3,0,3,0,1,jesseabrego bitch i might be,2,0.8967745440114294,AAE,AAE,1,1
9116,3,0,3,0,1,dude i work with is so pussy,2,0.19393048251001513,SAE,SAE,0,0
20208,3,0,3,0,1,rt notesforgirlz when you see bae retweet or mention some hoe,2,0.8257896443437558,AAE,AAE,1,1
4862,3,1,2,0,1,softestmuffin torahblaze _tee13 billy goat hillbillies you sucking fucking you disgraceful brazzen faced unabashed pig,2,0.014470546494292842,SAE,SAE,0,0
22553,3,0,3,0,1,this is why people are lucky they only deal with customers over the phone thered be a lot of choked out bitches if this was done in person,2,0.10902004621803145,SAE,SAE,0,0
3929,3,1,2,0,1,kiki_that_seven lol im not you just cant be sad about things you cant control but when you walk that stage my nigglet ill be happy,2,0.19681951654405017,SAE,SAE,0,0
23077,3,0,0,3,2,what ever happened to the teen titans of my day and why must they mock me with this teen titans go,0,0.00976344679284569,SAE,SAE,0,0
22659,3,0,3,0,1,time for bed peace bitches,2,0.4662235804078422,SAE,SAE,0,0
22995,3,0,3,0,1,we dont pop out bitch we slide,2,0.9732265683489275,AAE,AAE,1,1
6898,3,0,3,0,1,mommajjojo love you too bitch,2,0.3735253884343634,SAE,SAE,0,0
11337,6,0,6,0,1,i was gunna eat the pussy but im on a diet,2,0.29847522564417545,SAE,SAE,0,0
16463,3,0,2,1,1,rt kylekallgren you cant please everyone and you shouldnt nothing good comes from having people who say faggot as an insult on your,2,0.02253050628489145,SAE,SAE,0,0
105,3,0,3,0,1,comedytruth amen miley but she dont need to act like a hoe just bc shes emotionally damaged foh,2,0.48526552426075764,SAE,SAE,0,0
1934,3,0,3,0,1,skimaskjojo 1waynostra dat bird bitchheavy birdcage bitch byyyyyyrrrrrrrrrrrrr bitch,2,0.9667549239366379,AAE,AAE,1,1
20030,3,0,3,0,1,rt lumponthegrind yall ever was in the car with ya moma before and you singing every song come in and she be like bitch you know that sch,2,0.5534806875060436,SAE,SAE,0,0
4393,3,1,2,0,1,nick_504_ bitch who scarry am not backing down from no fuck nigga the fuck you talking bout hoe ass nigga stop dat talking and pull up,2,0.8905325271141953,AAE,AAE,1,1
9236,3,0,3,0,1,every real nicca need a real bitch jayfacts,2,0.9722477656054883,AAE,AAE,1,1
2392,3,1,0,2,2,abc its time amend 14th amendment it was written to protect newly freed ex slaves its lived its purpose time to end anchor baby loophole,0,0.1705125889358732,SAE,SAE,0,0
21079,3,0,3,0,1,say you love that bitch so much ill kill you right in front of her,2,0.16530839939229136,SAE,SAE,0,0
22861,3,0,3,0,1,unfortunately i love her the most tho rt kinghorsedick vianawf thats ur hoe too,2,0.7649098244023411,SAE,AAE,0,1
3609,3,0,3,0,1,insanity_lady i argue that cersei is neither evil nor a bitch shes greedy desperate to protect her children and to be valued in a world,2,0.3209690882086084,SAE,SAE,0,0
5161,3,0,0,3,2,toddirwin1 nfl forgetabout they got until february its the pennant race lets go yanks,0,0.0672421446466114,SAE,SAE,0,0
13241,3,0,3,0,1,ms st aint no hoe they fuckin auburn up,2,0.8516238616176904,AAE,AAE,1,1
18162,3,0,0,3,2,rt thinkingofjacob so i took a 1000 pictures with him and he ate all the brownies i made but hes the new homie macdemy,0,0.0826366363243245,SAE,SAE,0,0
878,3,1,2,0,1,pornandroidiphoneipadsexxxx anal blonde tranny ass fucked,2,0.34761368005211335,SAE,SAE,0,0
9063,3,0,0,3,2,dont really care if a fighters black white yellow or dalmatian if he is good he is good,0,0.28854734641596125,SAE,SAE,0,0
727,3,0,3,0,1,havok is one bad bitch wouldnt wanna mess with her tna impact,2,0.3790291918007518,SAE,SAE,0,0
17152,3,0,0,3,2,rt o_tunj dance monkey dance,0,0.15025093874212428,SAE,SAE,0,0
22931,3,0,3,0,1,wait what rt kinghorsedick yall ever put ur finger in the lil hole in the back of the pussy just me cool,2,0.4983587791806031,SAE,SAE,0,0
15650,3,0,3,0,1,rt funnypicsdepot bitches be like im a virgin,2,0.9286499938980636,AAE,AAE,1,1
21961,3,0,2,1,1,the monday has been a bitch,2,0.21848837273523902,SAE,SAE,0,0
11562,3,0,3,0,1,im getting tired of you telling what the fuck im doing every time im doing something lol peckerwood guy,2,0.2984126950127124,SAE,SAE,0,0
3574,3,0,0,3,2,ilovebamf whats it say i see bird in it lmao,0,0.5626816594270256,SAE,SAE,0,0
399,3,0,3,0,1,socass_ 00sexilexi00 socass_ yasss trys new things with bestfriend bitch who do you love,2,0.4750544811355448,SAE,SAE,0,0
22743,3,0,3,0,1,trust none bitch i dont wife a bitch bitch i wont,2,0.9559683986778825,AAE,AAE,1,1
24162,3,0,3,0,1,bitches corny af you claim to be happy but cry everyday ooh iight where they do that hmmmm,2,0.9086406542423597,AAE,AAE,1,1
6390,3,0,3,0,1,jaimescudi_ fucking bitch,2,0.34114610740733564,SAE,SAE,0,0
18307,3,0,3,0,1,rt tylerreactions when someone retweets a bitch i hate onto my timeline,2,0.09831594311098424,SAE,SAE,0,0
7294,3,0,1,2,2,suchy_monster you make me feel all warm and fuzzy inside youcansitwithus,0,0.006480676353706334,SAE,SAE,0,0
6256,3,0,2,1,1,hellobaphomet are you sure you aint colored,2,0.21463723833270368,SAE,SAE,0,0
2718,3,0,3,0,1,bosleyxavier i trip on acid not bitches,2,0.44374681882906303,SAE,SAE,0,0
9963,3,0,3,0,1,have you ever thought a bitch was wet as fuck but woke up the next morning realized that she was just on her period,2,0.40281647040016705,SAE,SAE,0,0
19454,4,0,4,0,1,rt fvxxk a female will automatically assume you have hoes if she finds you attractive,2,0.30905041063882405,SAE,SAE,0,0
18130,3,0,0,3,2,rt thetumblrposts this is why charlie sheen is an idol,0,0.08704098384906181,SAE,SAE,0,0
3454,3,0,0,3,2,hendrixoxo lemme guess you wore the hilly hicks sweatsleggings,0,0.19915480184931422,SAE,SAE,0,0
18886,3,2,0,1,0,rt _missvain lmfaooooo rt sirturn3r lmaoo thats what u got from this rt waddupivy dougie be yamming the coon all that beat boxing,1,0.9293555383112015,AAE,AAE,1,1
13303,3,0,3,0,1,my bitch pussy got hella powers,2,0.7573873957030939,SAE,AAE,0,1
3737,3,0,3,0,1,jbrendaro30 zgabrail ramsin1995 gabeeli8 jacob2times bitch ass nigggaaa,2,0.9766408720466587,AAE,AAE,1,1
20800,3,0,3,0,1,rt xdsmooth 1bookieg remember that one bitch ass you ate out last week,2,0.3252645533610049,SAE,SAE,0,0
3138,3,0,3,0,1,dougherty06 my apologies oh wait its my fucking birthday bitch,2,0.1534928451414127,SAE,SAE,0,0
2627,3,0,3,0,1,beautifulcallen nigger lol thts offensive lol and my xmas was iite had a couple of drinks so i was fine ninja xmas lol,2,0.4915830658709369,SAE,SAE,0,0
5998,3,2,1,0,0,delaney_guinan you did a good job doing that to me and not texting back faggot,1,0.10032050175949246,SAE,SAE,0,0
3540,3,0,3,0,1,ihop you fucking pussy,2,0.3500201805569959,SAE,SAE,0,0
15354,3,0,3,0,1,rt dignifiedpurity ive been at work chuckling at that time derekisnormal said not revealing your age keeps the pussy fresh,2,0.1628289401604029,SAE,SAE,0,0
9211,3,1,2,0,1,even my moms knows i dont fuck with ghetto people,2,0.0975359146021439,SAE,SAE,0,0
23550,3,0,3,0,1,ya last nicca couldnt beat it i hit it like a free throw,2,0.8929514150503687,AAE,AAE,1,1
16352,3,0,3,0,1,rt kermitisasnitch you always say we dont love these hoes yet yo girl a hoe,2,0.9156855430583766,AAE,AAE,1,1
24735,3,0,3,0,1,my flow sicker then then the bitch magic johnson was lickin,2,0.6836035243496497,SAE,AAE,0,1
17530,3,0,0,3,2,rt rubinreport you can mock michelle obamas turnipforwhat video but the turnip is now third in line of succession for president,0,0.023178579453777708,SAE,SAE,0,0
443,3,2,1,0,0,dont worry about the nigga you see worry about the nigga you dont see dats da nigga fuckin yo bitch,1,0.9633537880578548,AAE,AAE,1,1
14093,3,0,3,0,1,papoose is trash bro spence1reed lol,2,0.941778077554674,AAE,AAE,1,1
24991,3,2,1,0,0,talking crazy over the internet is the same thing as doing it in person dont try to be buddy buddy with me later on faggot fuck you,1,0.15026593071480018,SAE,SAE,0,0
1171,3,0,3,0,1,blueeyebeaner vienna sausage clit i suck dat bitch dont yall eva believe a colored man dont eat no pussay,2,0.9329813467092111,AAE,AAE,1,1
1342,3,0,3,0,1,iixixiii honesty is all i ask for you ugly then a hoe then,2,0.295546180145168,SAE,SAE,0,0
1042,3,1,2,0,1,rt coldhearted9_ 11wdnick still cant see what niggers see in them white hoes dont do this everrrrrr,2,0.8279532261237271,AAE,AAE,1,1
9085,6,0,6,0,1,double tap and imma be honest hoe honest hoe,2,0.9502377236404516,AAE,AAE,1,1
8311,3,0,3,0,1,bitches love beefing over a nigga thats always in other bitches faces,2,0.8863660198433934,AAE,AAE,1,1
12667,3,0,3,0,1,let me find out floyd mayweather is being a bitter bitch today all on the social networks whohurtyou,2,0.4202647569473011,SAE,SAE,0,0
23484,3,0,3,0,1,wtf i look like lying about knowing a bitch for if i dont know the hoe i dont know the hoe tf its simple,2,0.7028557211114124,SAE,AAE,0,1
824,3,0,0,3,2,yankees sec robertson in guy is fantastic sec pitcher,0,0.0006600181079399811,SAE,SAE,0,0
9528,3,2,1,0,0,fuck that hoe thats exactly what dese hoes doin gettin fucked nd yall niggas the one to blame,1,0.9859384002335685,AAE,AAE,1,1
15415,3,0,3,0,1,rt drrake how to curve tf outta hoes,2,0.9821505842974956,AAE,AAE,1,1
24151,3,0,3,0,1,bitches and subtweets lml,2,0.8175154556618152,AAE,AAE,1,1
11550,3,0,3,0,1,im finna quit this bitch irratating me frfr im sick of this shit let me start job huntin now,2,0.8919772146312606,AAE,AAE,1,1
21598,3,2,1,0,0,stay home then bitch fuck u,1,0.8727410278244347,AAE,AAE,1,1
11035,3,0,3,0,1,i meant bitch niggas,2,0.8698577872622864,AAE,AAE,1,1
5597,3,0,3,0,1,_tonydennis its trash ik just wanted to fuck with dorsey,2,0.8317453157500525,AAE,AAE,1,1
13045,3,0,0,3,2,man arrested after 40 opened nip bottles of vodka found in car,0,0.016486300471308488,SAE,SAE,0,0
3797,3,0,3,0,1,jontel_20 pussy,2,0.993634044664176,AAE,AAE,1,1
25107,3,0,3,0,1,to me niggas cheat on they bad bitches bc they think they can get more bad bitches that one girl will give em a big ass ego,2,0.8209622055882998,AAE,AAE,1,1
113,3,0,3,0,1,dietrich1892 yall shut upp make me bitch,2,0.9711434902898741,AAE,AAE,1,1
23322,3,0,0,3,2,why mcdonalds breakfast good but the lunch trash,0,0.1838010766171402,SAE,SAE,0,0
2018,3,0,0,3,2,best asian massage on the park slope top rated spa 7186220221 24,0,0.016079859116602806,SAE,SAE,0,0
